,avg_energy,avg_fourier,max_fourier,max_energy,avg_main_data,4,Label
14123,58,160,466,269,41,1,
14124,132,320,1058,341,209,7,
14125,220,287,1763,450,300,7,
14126,240,275,1921,450,348,3,
14127,181,258,1454,394,278,0,
14128,88,215,711,383,52,6,
14129,98,333,784,383,163,2,
14130,62,56,501,126,82,0,
14131,79,196,634,237,122,5,
14132,107,229,858,448,79,6,
14133,160,396,1284,448,240,2,
14134,113,217,909,263,186,2,
14135,24,34,199,93,25,7,
14136,123,399,985,474,208,4,
14137,113,130,910,474,122,0,
14138,130,219,1040,429,185,7,
14139,198,390,1586,429,336,3,
14140,85,189,685,420,54,0,
14141,83,243,667,265,146,3,
14142,43,63,349,222,50,0,
14143,40,39,324,72,57,3,
14144,47,93,378,365,46,7,
14145,189,439,1515,577,341,4,
14146,106,181,851,577,91,0,
14147,36,82,290,169,35,6,
14148,56,139,448,169,82,2,
14149,183,350,1468,645,238,6,
14150,253,484,2030,645,356,2,
14151,211,359,1691,455,347,4,
14152,93,169,751,455,73,0,
14153,54,148,433,180,78,2,
14154,42,55,342,89,64,4,
14155,43,47,345,89,58,0,
14156,41,37,335,78,54,7,
14157,42,44,336,78,59,3,
14158,51,74,412,110,73,5,
14159,56,115,450,228,63,6,
14160,86,213,695,229,147,4,
14161,57,67,458,229,67,0,
14162,239,626,1912,735,353,5,
14163,340,427,2725,735,452,1,
14164,251,559,2012,620,334,5,
14165,154,330,1235,620,179,1,
14166,63,75,511,121,91,3,
14167,61,45,488,96,85,3,
14168,128,247,1030,475,149,6,
14169,191,403,1533,475,305,2,
14170,92,108,736,423,103,0,
14171,59,211,475,299,81,7,
14172,88,272,708,299,143,3,
14173,48,101,387,201,54,1,
14174,115,325,922,345,182,4,
14175,102,207,823,345,118,0,
14176,55,69,445,146,69,1,
14177,48,41,389,85,63,6,
14178,40,55,327,85,55,2,
14179,83,266,664,307,140,4,
14180,118,162,950,307,144,0,
14181,192,275,1536,603,227,6,
14182,188,478,1504,603,303,2,
14183,56,185,449,213,87,7,
14184,44,191,358,213,75,3,
14185,59,176,475,210,88,5,
14186,169,301,1357,382,239,6,
14187,113,338,904,382,130,2,
14188,70,204,560,252,109,4,
14189,54,68,438,252,68,0,
14190,56,158,450,191,89,5,
14191,50,93,404,191,54,1,
14192,42,37,337,65,60,0,
14193,86,231,688,285,128,5,
14194,87,131,698,285,100,1,
14195,77,201,619,182,138,2,
14196,50,95,407,181,60,1,
14197,35,38,283,78,49,0,
14198,85,235,684,418,81,6,
14199,130,381,1043,418,213,2,
14200,48,112,385,221,49,1,
14201,35,42,281,64,50,5,
14202,43,54,345,219,45,7,
14203,77,180,620,219,132,3,
14204,44,51,358,183,56,0,
14205,88,313,705,580,65,6,
14206,156,521,1250,580,221,2,
14207,101,246,809,286,163,5,
14208,79,130,633,286,78,1,
14209,43,55,345,79,69,4,
14210,132,422,1057,416,217,5,
14211,134,280,1079,416,165,1,
14212,43,63,350,251,50,0,
14213,46,92,375,189,49,6,
14214,56,158,448,189,92,2,
14215,33,29,267,67,40,6,
14216,70,186,564,226,96,5,
14217,144,344,1153,438,237,4,
14218,76,117,613,438,77,0,
14219,33,110,269,205,24,6,
14220,72,182,576,205,122,2,
14221,58,72,465,227,72,7,
14222,110,208,881,404,134,7,
14223,146,295,1174,404,245,3,
14224,60,104,480,252,67,0,
14225,51,110,409,141,69,2,
14226,35,36,281,63,50,3,
14227,99,211,796,337,137,7,
14228,141,218,1130,337,218,3,
14229,54,103,432,212,49,1,
14230,55,51,445,96,76,6,
14231,32,56,260,183,36,0,
14232,45,161,360,187,69,4,
14233,42,93,341,187,40,0,
14234,81,165,653,268,123,7,
14235,157,499,1256,590,275,4,
14236,143,488,1148,590,141,0,
14237,114,456,917,495,141,1,
14238,76,258,611,475,47,6,
14239,119,473,957,475,224,2,
14240,26,35,209,139,24,7,
14241,173,336,1386,523,240,6,
14242,160,412,1285,523,226,2,
14243,53,195,424,221,88,5,
14244,66,168,528,221,82,1,
14245,41,61,335,189,48,0,
14246,131,234,1050,466,146,7,
14247,177,368,1421,466,283,3,
14248,49,83,394,199,67,0,
14249,37,35,302,70,51,0,
14250,63,191,507,226,105,5,
14251,52,112,418,226,54,1,
14252,41,48,328,189,46,7,
14253,135,350,1086,679,129,6,
14254,170,623,1367,679,290,2,
14255,53,176,426,208,81,4,
14256,40,59,321,208,43,0,
14257,44,64,356,99,64,4,
14258,103,276,829,539,96,6,
14259,127,473,1016,539,213,2,
14260,57,209,456,242,92,4,
14261,43,68,350,242,52,0,
14262,39,45,318,71,54,5,
14263,64,225,518,258,103,5,
14264,48,135,389,258,42,1,
14265,89,231,714,560,59,7,
14266,159,542,1279,560,286,3,
14267,61,186,493,217,72,1,
14268,39,105,317,202,38,1,
14269,43,174,345,197,68,4,
14270,113,349,908,408,169,5,
14271,109,297,874,408,136,1,
14272,35,73,284,242,36,0,
14273,45,45,362,75,63,6,
14274,46,50,371,132,58,7,
14275,68,147,548,193,112,4,
14276,47,54,383,193,60,0,
14277,72,168,577,352,89,7,
14278,120,293,966,352,181,3,
14279,56,168,454,308,42,1,
14280,47,191,382,217,82,3,
14281,30,54,246,201,35,7,
14282,44,177,354,201,75,3,
14283,80,480,642,500,145,5,
14284,112,338,897,500,129,1,
14285,104,321,837,374,141,4,
14286,58,207,469,374,78,0,
14287,22,27,178,47,33,4,
14288,22,30,181,47,32,0,
14289,61,184,491,437,29,7,
14290,159,361,1273,437,270,3,
14291,52,166,420,195,75,5,
14292,69,120,554,195,95,1,
14293,46,49,373,148,56,0,
14294,155,423,1241,524,221,5,
14295,252,371,2020,644,293,6,
14296,166,544,1333,644,246,2,
14297,36,44,295,68,48,5,
14298,39,47,313,71,54,5,
14299,38,46,309,71,52,1,
14300,51,113,408,223,50,6,
14301,90,234,723,263,148,4,
14302,75,115,605,263,103,0,
14303,100,221,807,248,159,5,
14304,65,191,521,248,74,1,
14305,29,52,239,181,36,7,
14306,116,211,934,390,169,7,
14307,180,314,1443,411,303,4,
14308,72,197,583,411,72,0,
14309,39,102,315,197,37,1,
14310,28,34,229,70,36,7,
14311,34,45,279,70,51,3,
14312,36,31,295,69,51,7,
14313,105,291,840,575,72,6,
14314,172,564,1378,575,306,2,
14315,41,119,334,213,24,1,
14316,77,156,620,204,133,3,
14317,143,417,1145,467,214,4,
14318,206,552,1650,651,276,5,
14319,128,368,1026,651,144,1,
14320,41,124,331,147,61,5,
14321,38,78,309,147,46,1,
14322,92,281,738,330,132,4,
14323,117,157,938,330,178,0,
14324,41,59,331,211,44,0,
14325,109,276,878,347,154,5,
14326,108,283,864,347,134,1,
14327,56,152,448,187,95,3,
14328,28,47,226,75,31,0,
14329,21,28,172,40,30,2,
14330,44,171,353,196,74,4,
14331,80,188,642,567,52,7,
14332,180,459,1442,567,329,3,
14333,49,102,397,394,46,0,
14334,88,164,709,250,112,6,
14335,125,198,1005,289,191,7,
14336,104,243,836,289,164,3,
14337,57,80,457,285,53,7,
14338,99,255,793,285,172,3,
14339,61,228,489,261,108,3,
14340,23,33,186,90,27,0,
14341,72,223,578,419,62,6,
14342,179,356,1437,419,273,2,
14343,191,407,1530,455,248,5,
14344,118,336,951,455,153,1,
14345,21,29,175,43,30,2,
14346,30,66,241,255,29,7,
14347,81,228,652,255,117,3,
14348,62,167,502,209,95,2,
14349,23,28,189,49,33,4,
14350,28,36,228,51,40,4,
14351,49,76,395,192,64,0,
14352,46,100,375,190,44,6,
14353,53,176,425,292,73,7,
14354,127,271,1023,469,149,7,
14355,164,416,1319,469,294,3,
14356,32,63,257,248,28,0,
14357,36,103,295,196,32,6,
14358,50,172,404,196,84,2,
14359,34,29,273,58,49,3,
14360,34,36,275,61,48,4,
14361,47,69,378,162,47,6,
14362,79,128,639,162,129,2,
14363,97,184,778,250,174,4,
14364,47,73,383,250,45,0,
14365,46,121,372,233,42,6,
14366,106,249,849,338,155,7,
14367,189,353,1512,397,317,4,
14368,78,197,629,397,54,0,
14369,61,198,495,233,100,5,
14370,52,117,417,233,53,1,
14371,40,42,324,78,61,4,
14372,36,38,295,78,50,0,
14373,90,284,722,528,48,6,
14374,170,548,1365,528,307,2,
14375,57,237,462,426,31,6,
14376,81,396,654,426,144,2,
14377,24,36,196,80,31,7,
14378,104,220,836,322,147,6,
14379,175,486,1407,555,286,4,
14380,124,357,994,555,118,0,
14381,128,366,1030,387,183,2,
14382,98,233,790,459,71,6,
14383,131,451,1052,459,236,2,
14384,69,191,556,221,88,5,
14385,72,175,583,221,98,1,
14386,36,35,291,80,42,7,
14387,52,201,417,229,81,3,
14388,44,87,354,195,62,7,
14389,64,163,515,195,75,3,
14390,168,283,1344,591,202,6,
14391,186,519,1492,591,299,2,
14392,45,57,367,222,49,7,
14393,58,187,464,222,93,3,
14394,36,33,292,65,53,3,
14395,39,35,312,70,53,7,
14396,65,108,527,211,82,6,
14397,83,174,667,331,103,7,
14398,93,269,750,331,147,3,
14399,22,30,182,45,29,5,
14400,59,195,474,227,85,5,
14401,61,126,489,227,69,1,
14402,92,224,739,449,84,6,
14403,254,434,2033,530,413,4,
14404,122,342,981,530,134,0,
14405,30,27,243,53,43,4,
14406,30,34,247,56,43,4,
14407,32,39,260,61,44,5,
14408,32,31,257,61,41,1,
14409,41,47,334,101,51,6,
14410,66,68,528,115,93,7,
14411,41,178,332,197,72,5,
14412,49,119,397,197,30,1,
14413,75,188,601,182,128,3,
14414,67,151,541,309,47,7,
14415,113,289,908,309,215,3,
14416,59,189,474,241,81,0,
14417,45,56,364,217,51,0,
14418,36,44,294,69,49,2,
14419,47,105,377,205,50,6,
14420,85,206,680,306,109,6,
14421,110,264,881,306,175,2,
14422,78,99,626,228,86,0,
14423,27,33,221,104,32,7,
14424,66,218,534,255,110,5,
14425,66,127,533,255,75,1,
14426,169,356,1354,582,205,6,
14427,189,442,1513,582,279,2,
14428,54,117,436,232,50,6,
14429,58,202,469,232,92,2,
14430,38,40,311,66,53,6,
14431,40,46,320,94,47,6,
14432,42,71,338,94,62,2,
14433,104,454,836,500,180,5,
14434,86,265,689,500,66,1,
14435,24,33,197,49,32,2,
14436,24,30,197,52,34,7,
14437,32,64,256,244,35,7,
14438,150,426,1200,767,153,6,
14439,177,678,1423,767,300,2,
14440,43,59,351,225,51,7,
14441,65,181,525,225,107,3,
14442,66,217,529,251,102,5,
14443,55,127,444,251,55,1,
14444,84,277,679,317,120,5,
14445,79,199,632,317,90,1,
14446,45,47,365,97,61,7,
14447,44,87,356,154,44,1,
14448,35,74,285,91,55,2,
14449,29,33,233,65,39,7,
14450,101,208,811,381,132,7,
14451,147,269,1178,381,240,3,
14452,55,69,445,247,62,0,
14453,64,212,513,245,101,5,
14454,53,126,429,245,51,1,
14455,43,43,344,71,57,2,
14456,52,110,420,151,80,4,
14457,72,193,578,370,49,6,
14458,132,358,1059,370,238,2,
14459,57,199,461,231,79,4,
14460,61,123,488,231,92,0,
14461,62,132,503,234,68,6,
14462,88,186,706,288,114,7,
14463,79,241,635,288,124,3,
14464,53,59,425,93,79,3,
14465,71,186,569,235,112,4,
14466,54,62,433,235,66,0,
14467,40,45,327,72,55,0,
14468,61,153,489,286,60,6,
14469,92,258,740,286,151,2,
14470,49,62,396,220,61,0,
14471,41,100,328,263,47,0,
14472,38,65,307,107,39,1,
14473,59,184,475,208,99,5,
14474,47,114,380,268,35,7,
14475,139,351,1115,424,202,7,
14476,146,333,1173,424,232,3,
14477,58,75,464,285,57,7,
14478,137,474,1097,539,250,4,
14479,60,140,483,539,54,0,
14480,44,63,355,244,52,7,
14481,103,251,825,292,166,4,
14482,78,181,626,292,102,0,
14483,40,100,325,189,45,1,
14484,24,30,192,61,32,0,
14485,61,155,490,268,63,6,
14486,208,467,1667,578,281,6,
14487,174,459,1393,578,239,2,
14488,36,40,290,70,52,4,
14489,37,42,300,70,49,0,
14490,35,35,281,67,43,1,
14491,41,71,332,256,49,7,
14492,82,242,662,256,148,3,
14493,40,61,324,231,44,0,
14494,33,30,266,68,40,6,
14495,49,180,398,205,67,5,
14496,60,172,480,205,77,1,
14497,48,104,385,252,39,7,
14498,84,220,677,252,152,3,
14499,123,495,990,525,162,5,
14500,113,443,906,525,132,1,
14501,101,380,808,431,152,5,
14502,92,251,740,431,101,1,
14503,35,50,287,70,55,5,
14504,27,36,217,70,34,1,
14505,22,26,176,45,26,1,
14506,33,66,269,252,29,7,
14507,54,98,434,309,60,0,
14508,69,76,553,125,106,4,
14509,85,82,685,159,116,7,
14510,160,384,1283,474,268,4,
14511,90,154,721,474,77,0,
14512,50,52,405,87,66,2,
14513,69,175,556,215,108,5,
14514,59,103,476,215,68,1,
14515,43,33,346,71,62,4,
14516,42,43,343,76,60,4,
14517,45,50,364,81,62,5,
14518,108,208,871,255,145,7,
14519,30,28,246,62,38,0,
14520,40,56,322,114,50,6,
14521,47,92,379,202,60,7,
14522,143,428,1147,502,252,5,
14523,89,256,714,502,74,1,
14524,50,174,404,199,83,5,
14525,43,101,345,199,42,1,
14526,31,30,255,59,41,1,
14527,32,34,260,93,40,7,
14528,115,412,927,462,213,4,
14529,61,146,492,462,42,0,
14530,32,40,263,82,37,7,
14531,68,151,551,249,86,1,
14532,35,50,282,69,50,5,
14533,38,60,306,80,53,5,
14534,49,73,397,248,43,7,
14535,130,439,1040,501,241,4,
14536,63,154,510,501,41,0,
14537,58,194,464,224,91,2,
14538,33,40,266,62,44,2,
14539,119,502,957,548,166,5,
14540,261,383,2091,739,298,6,
14541,186,641,1488,739,285,2,
14542,29,47,234,67,40,3,
14543,71,184,574,201,103,3,
14544,31,46,253,144,40,0,
14545,25,31,201,57,29,6,
14546,44,63,359,233,53,7,
14547,64,192,512,233,99,3,
14548,61,113,492,142,99,5,
14549,51,63,413,142,56,1,
14550,60,141,485,175,98,5,
14551,71,190,570,347,54,6,
14552,74,315,596,347,126,2,
14553,45,61,366,94,60,5,
14554,59,62,472,95,79,6,
14555,20,30,164,43,29,2,
14556,35,107,280,201,33,6,
14557,55,184,441,201,70,2,
14558,43,153,346,173,71,2,
14559,65,174,527,479,42,7,
14560,244,336,1955,479,389,3,
14561,173,297,1388,414,252,0,
14562,37,74,302,231,34,7,
14563,49,207,393,231,83,3,
14564,27,36,219,51,40,5,
14565,24,24,193,51,27,1,
14566,31,67,253,241,35,7,
14567,36,98,295,114,45,5,
14568,45,102,367,193,49,7,
14569,47,167,379,193,76,3,
14570,28,36,229,55,39,3,
14571,152,433,1218,584,171,6,
14572,323,397,2587,584,494,2,
14573,187,355,1498,453,249,1,
14574,72,160,583,324,72,1,
14575,52,72,423,129,69,6,
14576,54,93,437,129,77,2,
14577,180,484,1444,528,286,5,
14578,136,319,1093,528,138,1,
14579,66,369,532,390,122,5,
14580,73,260,591,390,77,1,
14581,40,72,327,225,46,0,
14582,77,171,620,507,55,7,
14583,215,376,1723,507,373,3,
14584,93,225,751,355,102,0,
14585,32,34,260,62,47,4,
14586,57,220,458,248,91,5,
14587,54,127,432,248,52,1,
14588,44,64,353,211,54,7,
14589,122,263,979,347,156,7,
14590,161,288,1289,347,230,3,
14591,82,335,660,372,139,2,
14592,46,53,375,77,67,2,
14593,43,42,347,74,60,7,
14594,70,149,564,196,109,5,
14595,179,310,1436,535,202,6,
14596,192,457,1542,535,300,2,
14597,55,75,440,167,59,6,
14598,62,130,503,167,99,2,
14599,41,47,334,73,57,5,
14600,40,39,326,76,51,6,
14601,62,164,499,209,97,4,
14602,58,64,468,209,72,0,
14603,84,276,673,333,108,6,
14604,92,303,741,333,119,2,
14605,129,367,1036,515,160,6,
14606,145,450,1160,515,184,2,
14607,201,459,1614,727,230,7,
14608,241,713,1932,727,384,3,
14609,58,169,466,202,89,5,
14610,72,184,583,216,93,5,
14611,60,105,485,216,68,1,
14612,47,45,377,82,67,3,
14613,60,83,483,317,65,7,
14614,112,250,903,317,194,3,
14615,84,237,673,290,154,3,
14616,63,189,505,220,92,5,
14617,51,112,409,220,53,1,
14618,76,215,612,404,68,6,
14619,93,357,749,404,149,2,
14620,35,41,286,66,48,2,
14621,35,37,283,63,50,3,
14622,35,27,281,58,50,3,
14623,36,38,288,64,50,4,
14624,95,181,767,363,123,7,
14625,178,301,1428,363,297,3,
14626,115,192,927,343,113,1,
14627,73,113,591,167,79,6,
14628,83,160,666,200,129,4,
14629,50,56,401,200,64,0,
14630,131,348,1049,430,200,5,
14631,115,273,926,430,118,1,
14632,70,180,565,229,105,3,
14633,51,59,408,93,69,2,
14634,48,49,384,82,68,3,
14635,45,42,366,83,66,4,
14636,66,128,532,227,87,7,
14637,116,227,931,275,188,5,
14638,122,282,983,467,105,6,
14639,45,65,367,247,53,0,
14640,39,46,312,75,51,5,
14641,42,40,342,75,55,1,
14642,41,44,328,70,57,7,
14643,127,409,1019,474,207,4,
14644,91,153,728,474,99,0,
14645,42,48,337,76,59,5,
14646,42,36,342,76,55,1,
14647,58,117,471,133,92,4,
14648,44,54,359,133,49,0,
14649,58,117,468,157,85,5,
14650,70,102,564,165,80,6,
14651,62,196,503,228,114,4,
14652,36,62,291,228,33,0,
14653,57,96,463,283,52,7,
14654,232,542,1861,605,416,5,
14655,118,295,951,605,88,1,
14656,43,47,344,85,64,3,
14657,39,42,315,69,53,0,
14658,49,53,398,198,60,7,
14659,58,158,470,198,88,3,
14660,36,42,293,65,51,2,
14661,38,45,308,139,50,7,
14662,85,208,680,270,144,4,
14663,54,253,432,273,95,5,
14664,69,216,552,273,78,1,
14665,131,296,1049,346,182,4,
14666,218,371,1749,519,304,5,
14667,124,366,993,519,139,1,
14668,24,28,192,49,34,4,
14669,37,105,300,200,34,6,
14670,47,178,382,200,73,2,
14671,32,42,261,71,44,7,
14672,84,244,679,247,151,5,
14673,83,204,664,247,96,1,
14674,59,74,477,234,74,0,
14675,41,136,331,161,70,4,
14676,33,48,264,161,41,0,
14677,28,35,231,58,38,0,
14678,109,319,874,380,171,5,
14679,105,197,846,380,101,1,
14680,79,177,635,400,97,7,
14681,142,323,1137,400,253,3,
14682,84,203,679,269,102,1,
14683,59,113,478,221,62,1,
14684,103,205,828,414,112,6,
14685,133,359,1067,446,174,7,
14686,126,362,1013,446,223,3,
14687,36,53,290,172,41,0,
14688,33,38,271,64,45,1,
14689,30,29,243,54,39,1,
14690,129,301,1037,380,168,6,
14691,143,309,1147,380,211,2,
14692,39,41,318,115,52,0,
14693,60,187,481,220,98,5,
14694,44,113,358,220,44,1,
14695,27,32,220,55,41,4,
14696,24,30,196,55,32,0,
14697,108,278,868,298,164,5,
14698,105,159,847,298,127,1,
14699,36,55,290,79,52,5,
14700,37,46,296,79,47,1,
14701,73,187,591,200,119,5,
14702,107,244,861,303,138,5,
14703,72,171,579,303,79,1,
14704,33,31,265,60,47,3,
14705,31,30,250,56,44,4,
14706,35,44,287,155,45,7,
14707,60,127,487,155,99,3,
14708,45,44,360,136,57,0,
14709,75,98,600,346,86,7,
14710,105,278,847,346,164,3,
14711,41,107,329,130,68,5,
14712,37,61,300,130,38,1,
14713,35,56,286,199,44,7,
14714,73,185,588,270,82,6,
14715,79,251,637,270,141,2,
14716,30,34,242,57,38,1,
14717,32,31,259,66,40,7,
14718,35,46,281,66,50,3,
14719,30,34,243,58,43,3,
14720,66,154,535,256,82,7,
14721,109,167,877,256,164,3,
14722,60,148,483,193,82,3,
14723,50,133,405,159,83,3,
14724,29,32,239,58,43,3,
14725,32,28,258,58,43,6,
14726,46,50,375,167,62,7,
14727,104,197,837,255,156,5,
14728,95,209,761,451,95,7,
14729,134,419,1074,451,236,3,
14730,78,130,626,452,77,7,
14731,157,531,1259,552,289,4,
14732,56,145,452,552,48,0,
14733,41,42,331,89,51,6,
14734,64,80,517,124,94,4,
14735,62,153,497,259,61,6,
14736,90,254,720,259,140,2,
14737,42,165,339,185,65,2,
14738,43,99,347,336,32,7,
14739,103,291,826,336,193,3,
14740,46,95,372,262,47,0,
14741,42,113,337,134,61,2,
14742,29,42,238,62,41,5,
14743,25,30,202,62,28,1,
14744,22,33,181,46,33,2,
14745,20,26,167,44,31,3,
14746,135,546,1084,605,162,6,
14747,21,31,171,46,29,7,
14748,62,167,499,247,78,6,
14749,78,216,631,247,85,2,
14750,102,180,819,328,140,7,
14751,90,306,725,328,157,3,
14752,22,33,177,48,30,5,
14753,22,25,178,48,26,1,
14754,22,32,176,47,28,2,
14755,44,180,352,203,76,4,
14756,37,66,299,211,34,7,
14757,104,473,838,504,196,4,
14758,46,140,371,504,40,0,
14759,27,32,218,53,39,3,
14760,32,31,257,60,47,4,
14761,51,121,408,136,82,4,
14762,39,54,315,136,44,0,
14763,108,307,870,377,158,5,
14764,102,250,817,377,119,1,
14765,42,43,338,80,55,1,
14766,54,127,438,249,53,6,
14767,63,216,511,249,99,2,
14768,45,46,360,81,63,7,
14769,118,491,945,551,186,5,
14770,128,304,1029,551,152,1,
14771,40,50,324,81,60,4,
14772,46,40,370,81,63,0,
14773,68,121,547,473,63,7,
14774,176,370,1408,473,311,3,
14775,83,128,664,329,84,0,
14776,52,60,421,234,64,7,
14777,84,188,678,234,112,3,
14778,75,178,601,222,118,2,
14779,47,40,378,80,66,3,
14780,41,33,332,72,57,7,
14781,38,38,309,72,54,3,
14782,36,31,290,72,50,7,
14783,42,85,338,117,62,4,
14784,46,46,370,117,62,0,
14785,62,102,498,145,83,6,
14786,72,101,576,197,88,7,
14787,123,237,984,452,146,6,
14788,127,378,1018,452,205,2,
14789,58,83,465,125,76,5,
14790,58,83,464,125,77,1,
14791,43,49,344,70,60,2,
14792,46,35,371,79,62,7,
14793,48,44,391,79,68,3,
14794,44,39,354,73,59,7,
14795,24,40,195,52,35,5,
14796,86,236,690,390,101,7,
14797,133,306,1064,390,208,3,
14798,49,104,396,379,45,7,
14799,116,397,933,379,214,3,
14800,132,505,1060,865,32,6,
14801,337,944,2700,865,654,2,
14802,87,323,698,597,49,1,
14803,31,30,249,49,43,3,
14804,35,33,286,91,44,7,
14805,48,61,388,91,73,3,
14806,41,35,333,76,55,1,
14807,29,49,234,193,31,7,
14808,43,169,350,193,74,3,
14809,26,22,213,45,35,6,
14810,64,120,517,336,84,7,
14811,126,313,1011,336,195,3,
14812,84,162,674,319,95,0,
14813,66,208,532,243,106,2,
14814,44,38,358,72,60,3,
14815,42,51,341,72,61,2,
14816,55,122,447,478,51,7,
14817,135,448,1080,478,245,3,
14818,56,90,448,364,58,0,
14819,44,107,354,217,41,6,
14820,62,182,502,217,102,2,
14821,45,159,364,185,76,4,
14822,34,49,278,185,37,0,
14823,124,202,993,432,141,6,
14824,228,413,1827,524,381,4,
14825,115,161,924,524,125,0,
14826,77,196,619,245,107,2,
14827,37,34,301,61,51,1,
14828,35,28,280,59,46,0,
14829,66,175,529,670,54,7,
14830,151,602,1209,670,246,3,
14831,42,168,338,189,67,5,
14832,46,99,370,189,53,1,
14833,27,28,218,72,35,0,
14834,21,23,175,42,27,6,
14835,101,270,809,439,122,6,
14836,131,367,1055,439,197,2,
14837,38,51,309,145,43,0,
14838,46,198,370,218,77,5,
14839,41,115,333,218,38,1,
14840,29,31,239,51,42,0,
14841,28,33,224,106,34,7,
14842,100,453,802,499,180,4,
14843,42,109,339,213,39,6,
14844,51,186,415,213,83,2,
14845,30,35,247,50,44,5,
14846,128,443,1024,514,190,5,
14847,111,336,888,514,121,1,
14848,30,36,241,59,42,0,
14849,28,27,224,49,37,1,
14850,29,21,232,47,39,7,
14851,32,41,262,119,35,7,
14852,38,107,311,119,66,3,
14853,69,163,552,453,46,7,
14854,122,425,983,453,216,3,
14855,39,101,315,190,38,1,
14856,30,31,245,57,40,0,
14857,27,41,223,53,41,2,
14858,58,104,464,181,75,7,
14859,69,131,556,181,99,3,
14860,31,38,250,67,43,0,
14861,28,28,230,47,39,1,
14862,43,61,350,232,52,7,
14863,68,186,547,232,103,3,
14864,59,82,474,170,71,6,
14865,101,220,810,430,93,7,
14866,143,418,1144,430,260,3,
14867,40,63,320,245,43,7,
14868,55,216,440,245,88,3,
14869,33,46,268,124,44,7,
14870,135,256,1086,351,186,7,
14871,140,283,1124,351,207,3,
14872,33,36,266,122,41,0,
14873,29,36,239,52,42,5,
14874,30,29,244,75,37,7,
14875,43,46,345,79,61,6,
14876,123,314,988,485,145,6,
14877,128,406,1027,485,190,2,
14878,29,30,233,66,34,0,
14879,45,125,362,208,51,6,
14880,49,188,395,208,72,2,
14881,21,26,173,43,28,3,
14882,66,186,530,247,74,6,
14883,150,253,1202,338,250,4,
14884,73,156,590,338,50,0,
14885,51,218,409,239,88,2,
14886,27,27,220,50,36,1,
14887,31,24,249,50,42,6,
14888,49,114,397,223,52,6,
14889,55,194,446,223,89,2,
14890,97,466,779,505,158,5,
14891,58,202,469,226,104,2,
14892,35,52,283,166,32,7,
14893,123,166,987,311,168,6,
14894,183,278,1469,358,307,4,
14895,81,163,655,358,47,0,
14896,103,217,827,443,123,7,
14897,148,339,1186,443,271,3,
14898,82,145,661,548,75,7,
14899,152,496,1221,548,259,3,
14900,69,123,557,351,86,0,
14901,119,448,955,494,172,5,
14902,142,322,1139,494,189,1,
14903,49,112,394,163,52,1,
14904,43,125,346,138,72,3,
14905,21,28,172,105,24,0,
14906,19,22,153,34,26,6,
14907,19,28,156,36,28,5,
14908,50,232,403,253,87,4,
14909,29,66,238,253,25,0,
14910,18,23,146,32,26,2,
14911,18,27,146,36,26,5,
14912,18,25,146,39,24,4,
14913,18,19,145,39,24,0,
14914,18,21,144,36,24,6,
14915,41,125,328,236,36,6,
14916,113,249,907,236,171,2,
14917,121,186,973,311,135,6,
14918,116,262,931,311,165,2,
14919,73,208,587,254,113,2,
14920,27,30,217,51,36,3,
14921,28,36,225,51,40,2,
14922,42,120,338,148,66,4,
14923,44,54,354,170,50,7,
14924,86,204,694,247,130,4,
