,0,1,2,3,4,5,6,7,8
8640,38,27,43,226,205,41,32,26,
8641,205,41,32,26,37,115,381,467,
8642,37,115,381,467,31,35,39,88,
8643,31,35,39,88,63,37,37,231,
8644,63,37,37,231,138,38,106,54,
8645,138,38,106,54,50,49,511,327,
8646,50,49,511,327,41,31,48,42,
8647,41,31,48,42,35,49,110,224,
8648,35,49,110,224,57,57,293,607,
8649,57,57,293,607,712,739,578,448,
8650,712,739,578,448,383,188,47,63,
8651,383,188,47,63,50,231,61,45,
8652,38,29,42,230,44,39,45,243,
8653,44,39,45,243,483,293,36,35,
8654,483,293,36,35,39,25,30,37,
8655,39,25,30,37,29,29,329,370,
8656,29,29,329,370,42,550,760,246,
8657,42,550,760,246,78,62,212,75,
8658,78,62,212,75,346,128,26,31,
8659,346,128,26,31,38,28,31,40,
8660,38,28,31,40,28,32,40,25,
8661,28,32,40,25,41,50,37,95,
8662,41,50,37,95,142,40,530,223,
8663,142,40,530,223,612,558,331,176,
8664,34,210,684,169,196,43,39,23,
8665,196,43,39,23,35,35,197,56,
8666,35,35,197,56,36,33,48,42,
8667,36,33,48,42,38,41,29,26,
8668,38,41,29,26,37,24,31,34,
8669,37,24,31,34,22,161,273,174,
8670,22,161,273,174,50,125,72,66,
8671,50,125,72,66,50,50,59,46,
8672,50,50,59,46,65,61,54,68,
8673,65,61,54,68,56,64,72,59,
8674,56,64,72,59,73,73,68,453,
8675,73,73,68,453,457,438,424,246,
8676,38,25,33,35,28,44,31,36,
8677,28,44,31,36,39,496,217,37,
8678,39,496,217,37,53,43,25,36,
8679,53,43,25,36,215,25,38,30,
8680,215,25,38,30,30,39,25,43,
8681,30,39,25,43,41,34,41,28,
8682,41,34,41,28,35,227,32,35,
8683,35,227,32,35,48,35,46,44,
8684,48,35,46,44,62,74,62,328,
8685,62,74,62,328,358,354,312,348,
8686,358,354,312,348,261,70,67,263,
8687,261,70,67,263,531,262,56,69,
8688,27,209,33,28,38,144,440,33,
8689,38,144,440,33,28,38,22,33,
8690,28,38,22,33,36,24,37,25,
8691,36,24,37,25,31,34,101,77,
8692,31,34,101,77,28,31,51,116,
8693,28,31,51,116,285,424,270,34,
8694,285,424,270,34,70,26,127,34,
8695,70,26,127,34,65,120,91,87,
8696,65,120,91,87,68,56,74,63,
8697,68,56,74,63,212,81,140,422,
8698,212,81,140,422,302,288,82,59,
8699,302,288,82,59,43,67,57,61,
8700,31,37,28,36,29,227,28,35,
8701,29,227,28,35,26,35,24,38,
8702,26,35,24,38,47,40,25,39,
8703,47,40,25,39,23,44,29,163,
8704,23,44,29,163,26,38,24,38,
8705,26,38,24,38,34,46,31,225,
8706,34,46,31,225,41,47,193,387,
8707,41,47,193,387,486,451,201,157,
8708,486,451,201,157,318,115,29,39,
8709,318,115,29,39,22,35,28,29,
8710,22,35,28,29,42,31,44,47,
8711,42,31,44,47,55,155,133,59,
8712,24,38,27,34,32,28,37,24,
8713,32,28,37,24,37,28,31,34,
8714,37,28,31,34,129,256,378,445,
8715,129,256,378,445,164,24,36,21,
8716,164,24,36,21,32,28,26,34,
8717,32,28,26,34,20,176,89,39,
8718,20,176,89,39,42,38,46,43,
8719,42,38,46,43,45,119,98,73,
8720,45,119,98,73,63,41,53,32,
8721,63,41,53,32,36,38,28,41,
8722,36,38,28,41,29,56,220,303,
8723,29,56,220,303,70,52,230,50,
8724,30,24,35,21,34,211,28,31,
8725,34,211,28,31,23,35,25,34,
8726,23,35,25,34,43,175,111,24,
8727,43,175,111,24,58,270,195,242,
8728,58,270,195,242,412,161,36,25,
8729,412,161,36,25,57,81,329,84,
8730,57,81,329,84,98,51,106,80,
8731,98,51,106,80,63,45,247,74,
8732,63,45,247,74,56,71,72,71,
8733,56,71,72,71,72,151,118,72,
8734,72,151,118,72,53,606,161,80,
8735,53,606,161,80,90,77,86,79,
8736,34,27,29,33,27,43,28,36,
8737,27,43,28,36,32,210,38,26,
8738,32,210,38,26,243,467,377,110,
8739,243,467,377,110,31,78,183,27,
8740,31,78,183,27,38,23,32,28,
8741,38,23,32,28,26,33,22,35,
8742,26,33,22,35,28,30,45,105,
8743,28,30,45,105,44,49,36,43,
8744,44,49,36,43,43,37,70,351,
8745,43,37,70,351,251,446,233,51,
8746,251,446,233,51,35,54,62,64,
8747,35,54,62,64,69,61,48,59,
8748,27,38,24,41,27,42,214,26,
8749,27,42,214,26,70,38,46,38,
8750,70,38,46,38,25,63,35,28,
8751,25,63,35,28,48,343,283,87,
8752,48,343,283,87,107,261,73,68,
8753,107,261,73,68,76,73,69,67,
8754,76,73,69,67,104,292,287,137,
8755,104,292,287,137,218,201,133,78,
8756,218,201,133,78,258,166,463,660,
8757,258,166,463,660,579,313,96,91,
8758,579,313,96,91,95,215,79,831,
8759,95,215,79,831,650,673,712,81,
8760,57,35,46,443,599,142,68,80,
8761,599,142,68,80,71,93,61,383,
8762,71,93,61,383,289,691,219,100,
8763,289,691,219,100,80,383,365,35,
8764,80,383,365,35,268,58,71,58,
8765,268,58,71,58,74,66,78,43,
8766,74,66,78,43,80,58,51,31,
8767,80,58,51,31,45,35,56,40,
8768,45,35,56,40,54,39,56,45,
8769,54,39,56,45,49,48,46,51,
8770,49,48,46,51,42,91,82,56,
8771,42,91,82,56,92,92,95,96,
8772,53,37,53,208,69,67,54,32,
8773,69,67,54,32,40,39,88,43,
8774,40,39,88,43,37,66,112,77,
8775,37,66,112,77,90,120,126,123,
8776,90,120,126,123,133,115,126,111,
8777,133,115,126,111,157,120,155,47,
8778,157,120,155,47,53,42,39,36,
8779,53,42,39,36,38,45,39,56,
8780,38,45,39,56,40,52,45,168,
8781,40,52,45,168,491,71,98,408,
8782,491,71,98,408,380,517,401,90,
8783,380,517,401,90,101,76,77,63,
8784,53,36,40,30,37,45,138,92,
8785,37,45,138,92,96,132,160,59,
8786,96,132,160,59,71,102,86,105,
8787,71,102,86,105,74,67,31,38,
8788,74,67,31,38,32,34,50,38,
8789,32,34,50,38,52,31,48,56,
8790,52,31,48,56,95,56,73,73,
8791,95,56,73,73,54,67,47,51,
8792,54,67,47,51,62,50,68,74,
8793,62,50,68,74,146,77,73,81,
8794,146,77,73,81,89,71,73,65,
8795,89,71,73,65,71,74,68,68,
8796,43,48,35,48,675,307,102,58,
8797,675,307,102,58,95,132,256,85,
8798,95,132,256,85,62,54,122,102,
8799,62,54,122,102,90,189,222,212,
8800,90,189,222,212,214,57,48,49,
8801,214,57,48,49,46,40,43,147,
8802,46,40,43,147,76,34,63,46,
8803,76,34,63,46,34,46,168,227,
8804,34,46,168,227,247,201,89,86,
8805,247,201,89,86,95,53,123,86,
8806,95,53,123,86,51,74,90,73,
8807,51,74,90,73,82,81,114,95,
8808,46,41,107,626,49,54,51,351,
8809,49,54,51,351,458,506,320,338,
8810,458,506,320,338,164,648,277,81,
8811,164,648,277,81,275,61,57,64,
8812,275,61,57,64,72,71,42,48,
8813,72,71,42,48,57,145,35,38,
8814,57,145,35,38,32,37,41,31,
8815,32,37,41,31,37,50,61,66,
8816,37,50,61,66,94,140,59,84,
8817,94,140,59,84,88,148,245,65,
8818,88,148,245,65,52,72,60,63,
8819,52,72,60,63,82,69,68,57,
8820,250,587,65,84,169,162,56,58,
8821,169,162,56,58,81,62,66,36,
8822,81,62,66,36,44,67,97,48,
8823,44,67,97,48,394,294,388,206,
8824,394,294,388,206,31,45,30,38,
8825,31,45,30,38,35,82,275,142,
8826,35,82,275,142,34,50,31,50,
8827,34,50,31,50,40,42,91,109,
8828,40,42,91,109,66,65,74,83,
8829,66,65,74,83,537,68,72,84,
8830,537,68,72,84,68,77,84,79,
8831,68,77,84,79,79,105,115,98,
8832,161,73,41,41,184,39,40,47,
8833,184,39,40,47,28,48,32,44,
8834,28,48,32,44,41,97,225,42,
8835,41,97,225,42,51,232,332,405,
8836,51,232,332,405,341,45,29,46,
8837,341,45,29,46,37,41,145,111,
8838,37,41,145,111,79,86,48,52,
8839,79,86,48,52,69,63,49,42,
8840,69,63,49,42,62,517,408,108,
8841,62,517,408,108,73,84,83,88,
8842,73,84,83,88,92,102,99,79,
8843,92,102,99,79,91,53,57,59,
8844,55,69,111,36,46,32,42,37,
8845,46,32,42,37,27,44,27,45,
8846,27,44,27,45,32,32,38,52,
8847,32,32,38,52,41,29,42,30,
8848,41,29,42,30,48,27,38,34,
8849,48,27,38,34,42,38,43,50,
8850,42,38,43,50,49,35,32,39,
8851,49,35,32,39,28,49,35,64,
8852,28,49,35,64,78,382,157,60,
8853,78,382,157,60,90,73,65,139,
8854,90,73,65,139,88,76,73,60,
8855,88,76,73,60,89,75,74,54,
8856,44,31,48,45,47,92,55,52,
8857,47,92,55,52,47,27,40,32,
8858,47,27,40,32,43,34,30,50,
8859,43,34,30,50,51,241,50,65,
8860,51,241,50,65,52,62,76,32,
8861,52,62,76,32,43,37,43,106,
8862,43,37,43,106,82,92,48,32,
8863,82,92,48,32,36,37,41,43,
8864,36,37,41,43,33,48,43,437,
8865,33,48,43,437,196,123,74,51,
8866,196,123,74,51,56,60,41,43,
8867,56,60,41,43,62,53,75,73,
8868,33,58,365,532,223,60,56,98,
8869,223,60,56,98,68,93,75,90,
8870,68,93,75,90,71,28,45,28,
8871,71,28,45,28,46,35,39,34,
8872,46,35,39,34,38,42,32,41,
8873,38,42,32,41,33,76,35,43,
8874,33,76,35,43,30,42,53,70,
8875,30,42,53,70,73,72,80,32,
8876,73,72,80,32,46,31,49,36,
8877,46,31,49,36,42,46,52,86,
8878,42,46,52,86,336,199,69,71,
8879,336,199,69,71,458,361,90,73,
8880,46,52,537,56,69,49,36,43,
8881,69,49,36,43,39,33,54,157,
8882,39,33,54,157,53,104,87,62,
8883,53,104,87,62,63,63,50,35,
8884,63,63,50,35,47,32,50,30,
8885,47,32,50,30,44,34,45,34,
8886,44,34,45,34,35,39,35,41,
8887,35,39,35,41,30,47,32,50,
8888,30,47,32,50,32,45,39,134,
8889,32,45,39,134,470,41,72,161,
8890,470,41,72,161,77,63,71,75,
8891,77,63,71,75,75,75,57,59,
8892,38,124,93,172,367,296,221,55,
8893,367,296,221,55,55,52,147,29,
8894,55,52,147,29,42,34,137,41,
8895,42,34,137,41,28,41,29,45,
8896,28,41,29,45,34,42,174,115,
8897,34,42,174,115,64,37,322,320,
8898,64,37,322,320,398,315,108,49,
8899,398,315,108,49,40,71,71,97,
8900,40,71,71,97,103,373,398,307,
8901,103,373,398,307,81,83,58,69,
8902,81,83,58,69,53,85,78,86,
8903,53,85,78,86,102,59,65,60,
8904,48,28,45,35,30,46,37,29,
8905,30,46,37,29,45,29,36,47,
8906,45,29,36,47,29,37,46,29,
8907,29,37,46,29,37,46,29,36,
8908,37,46,29,36,46,29,36,47,
8909,46,29,36,47,161,564,414,74,
8910,161,564,414,74,81,30,38,41,
8911,81,30,38,41,30,47,42,48,
8912,30,47,42,48,115,368,648,303,
8913,115,368,648,303,253,113,117,78,
8914,253,113,117,78,65,53,60,119,
8915,65,53,60,119,131,117,111,93,
8916,38,28,46,28,43,37,27,46,
8917,43,37,27,46,40,27,44,37,
8918,40,27,44,37,27,46,35,29,
8919,27,46,35,29,47,33,31,46,
8920,47,33,31,46,31,33,46,29,
8921,31,33,46,29,35,44,119,102,
8922,35,44,119,102,573,500,62,66,
8923,573,500,62,66,72,57,73,65,
8924,72,57,73,65,61,98,48,53,
8925,61,98,48,53,57,73,87,77,
8926,57,73,87,77,69,62,70,55,
8927,69,62,70,55,76,65,63,76,
8928,39,43,27,40,46,27,38,36,
8929,46,27,38,36,32,46,29,34,
8930,32,46,29,34,46,27,37,43,
8931,46,27,37,43,27,40,39,26,
8932,27,40,39,26,42,37,26,344,
8933,42,37,26,344,66,56,74,68,
8934,66,56,74,68,47,33,32,46,
8935,47,33,32,46,35,35,46,30,
8936,35,35,46,30,200,222,65,77,
8937,200,222,65,77,103,209,241,258,
8938,103,209,241,258,261,155,60,72,
8939,261,155,60,72,59,60,64,66,
8940,45,30,47,31,34,39,34,44,
8941,34,39,34,44,28,38,111,32,
8942,28,38,111,32,49,49,420,294,
8943,49,49,420,294,393,180,28,44,
8944,393,180,28,44,26,39,43,27,
8945,26,39,43,27,101,37,57,129,
8946,101,37,57,129,65,36,40,34,
8947,65,36,40,34,46,29,42,57,
8948,46,29,42,57,46,50,87,54,
8949,46,50,87,54,53,47,32,54,
8950,53,47,32,54,55,356,383,438,
8951,55,356,383,438,120,70,69,60,
8952,44,47,33,64,69,63,36,43,
8953,69,63,36,43,179,67,98,58,
8954,179,67,98,58,54,51,40,41,
8955,54,51,40,41,45,34,43,43,
8956,45,34,43,43,29,49,35,104,
8957,29,49,35,104,203,56,40,32,
8958,203,56,40,32,60,67,78,35,
8959,60,67,78,35,43,40,36,45,
8960,43,40,36,45,37,78,62,196,
8961,37,78,62,196,311,128,92,295,
8962,311,128,92,295,84,93,541,159,
8963,84,93,541,159,65,64,67,64,
8964,43,37,45,365,282,52,38,54,
8965,282,52,38,54,55,74,49,30,
8966,55,74,49,30,53,29,53,224,
8967,53,29,53,224,99,74,77,122,
8968,99,74,77,122,95,150,209,284,
8969,95,150,209,284,156,64,68,67,
8970,156,64,68,67,42,34,39,31,
8971,42,34,39,31,48,34,49,45,
8972,48,34,49,45,81,65,82,57,
8973,81,65,82,57,45,93,81,78,
8974,45,93,81,78,81,55,72,54,
8975,81,55,72,54,68,62,59,63,
8976,41,200,44,166,42,37,238,281,
8977,42,37,238,281,887,811,121,46,
8978,887,811,121,46,44,30,38,39,
8979,44,30,38,39,32,51,44,48,
8980,32,51,44,48,317,215,203,32,
8981,317,215,203,32,45,36,111,49,
8982,45,36,111,49,76,85,111,550,
8983,76,85,111,550,595,219,92,73,
8984,595,219,92,73,39,59,53,46,
8985,39,59,53,46,169,104,79,90,
8986,169,104,79,90,89,98,86,92,
8987,89,98,86,92,98,78,95,86,
8988,417,199,488,54,35,44,38,35,
8989,35,44,38,35,47,34,43,48,
8990,47,34,43,48,30,42,40,31,
8991,30,42,40,31,50,37,33,50,
8992,50,37,33,50,41,30,48,40,
8993,41,30,48,40,31,50,35,40,
8994,31,50,35,40,50,33,93,121,
8995,50,33,93,121,73,34,46,39,
8996,73,34,46,39,34,59,58,38,
8997,34,59,58,38,61,77,73,105,
8998,61,77,73,105,107,82,76,72,
8999,107,82,76,72,65,57,70,56,
9000,48,53,37,36,51,41,31,49,
9001,51,41,31,49,36,37,51,34,
9002,36,37,51,34,35,50,37,31,
9003,35,50,37,31,47,28,42,60,
9004,47,28,42,60,45,70,76,48,
9005,45,70,76,48,57,48,39,38,
9006,57,48,39,38,51,53,118,558,
9007,51,53,118,558,83,57,57,76,
9008,83,57,57,76,591,606,328,199,
9009,591,606,328,199,224,293,244,176,
9010,224,293,244,176,83,77,316,336,
9011,83,77,316,336,66,59,65,81,
9012,133,45,46,30,43,42,27,51,
9013,43,42,27,51,38,32,47,31,
9014,38,32,47,31,34,40,28,47,
9015,34,40,28,47,32,33,509,65,
9016,32,33,509,65,92,55,52,53,
9017,92,55,52,53,51,52,50,30,
9018,51,52,50,30,43,34,35,59,
9019,43,34,35,59,44,50,65,55,
9020,44,50,65,55,36,38,56,88,
9021,36,38,56,88,116,53,132,138,
9022,116,53,132,138,134,98,77,67,
9023,134,98,77,67,60,60,65,59,
9024,60,82,424,757,459,324,64,119,
9025,459,324,64,119,122,61,94,37,
9026,122,61,94,37,55,94,34,42,
9027,55,94,34,42,32,220,179,68,
9028,32,220,179,68,58,70,79,38,
9029,58,70,79,38,37,67,98,195,
9030,37,67,98,195,229,211,148,58,
9031,229,211,148,58,71,57,77,58,
9032,71,57,77,58,66,54,79,79,
9033,66,54,79,79,138,70,43,56,
9034,138,70,43,56,79,113,86,77,
9035,79,113,86,77,66,61,67,57,
9036,54,71,46,56,73,53,53,78,
9037,73,53,53,78,68,51,46,34,
9038,68,51,46,34,50,30,56,37,
9039,50,30,56,37,52,36,46,31,
9040,52,36,46,31,49,38,130,42,
9041,49,38,130,42,36,51,79,75,
9042,36,51,79,75,67,40,30,48,
9043,67,40,30,48,27,43,50,69,
9044,27,43,50,69,54,65,58,57,
9045,54,65,58,57,50,116,61,71,
9046,50,116,61,71,68,61,59,58,
9047,68,61,59,58,63,63,57,62,
9048,34,39,35,42,169,141,65,127,
9049,169,141,65,127,150,54,52,52,
9050,150,54,52,52,50,37,52,207,
9051,50,37,52,207,45,289,480,411,
9052,45,289,480,411,376,66,58,100,
9053,376,66,58,100,175,200,188,240,
9054,175,200,188,240,176,42,49,67,
9055,176,42,49,67,63,78,54,52,
9056,63,78,54,52,46,147,46,62,
9057,46,147,46,62,109,40,55,43,
9058,109,40,55,43,74,60,64,65,
9059,74,60,64,65,61,71,55,66,
9060,50,38,67,94,244,154,52,61,
9061,244,154,52,61,49,38,72,39,
9062,49,38,72,39,55,32,44,51,
9063,55,32,44,51,236,110,123,52,
9064,236,110,123,52,49,36,36,33,
9065,49,36,36,33,38,41,30,39,
9066,38,41,30,39,33,48,154,63,
9067,33,48,154,63,94,59,60,51,
9068,94,59,60,51,103,117,419,165,
9069,103,117,419,165,63,44,128,71,
9070,63,44,128,71,68,48,65,56,
9071,68,48,65,56,87,69,80,68,
9072,51,189,219,85,87,104,50,56,
9073,87,104,50,56,55,54,54,52,
9074,55,54,54,52,70,33,93,59,
9075,70,33,93,59,334,198,48,57,
9076,334,198,48,57,220,488,39,36,
9077,220,488,39,36,52,42,56,52,
9078,52,42,56,52,52,38,66,49,
9079,52,38,66,49,91,49,45,35,
9080,91,49,45,35,745,507,49,44,
9081,745,507,49,44,64,211,68,74,
9082,64,211,68,74,56,44,66,71,
9083,56,44,66,71,71,110,105,82,
9084,32,52,151,172,268,52,69,75,
9085,268,52,69,75,52,177,193,205,
9086,52,177,193,205,158,37,49,42,
9087,158,37,49,42,38,43,29,47,
9088,38,43,29,47,50,69,36,41,
9089,50,69,36,41,28,47,43,38,
9090,28,47,43,38,50,49,47,28,
9091,50,49,47,28,39,38,33,51,
9092,39,38,33,51,55,55,74,127,
9093,55,55,74,127,67,67,52,70,
9094,67,67,52,70,68,55,71,71,
9095,68,55,71,71,70,107,93,78,
9096,156,140,36,42,69,40,52,39,
9097,69,40,52,39,40,59,47,33,
9098,40,59,47,33,50,46,50,52,
9099,50,46,50,52,32,42,54,36,
9100,32,42,54,36,35,48,31,47,
9101,35,48,31,47,39,31,51,45,
9102,39,31,51,45,29,51,53,50,
9103,29,51,53,50,102,38,46,45,
9104,102,38,46,45,68,230,509,154,
9105,68,230,509,154,69,54,129,197,
9106,69,54,129,197,265,214,114,60,
9107,265,214,114,60,503,294,81,88,
9108,337,581,314,73,72,252,73,55,
9109,72,252,73,55,71,67,105,127,
9110,71,67,105,127,199,629,279,246,
9111,199,629,279,246,234,135,42,39,
9112,234,135,42,39,56,52,36,268,
9113,56,52,36,268,134,52,40,55,
9114,134,52,40,55,52,95,31,44,
9115,52,95,31,44,37,52,54,45,
9116,37,52,54,45,99,126,170,166,
9117,99,126,170,166,55,121,76,54,
9118,55,121,76,54,68,89,71,59,
9119,68,89,71,59,70,60,73,92,
9120,81,31,138,44,28,40,47,41,
9121,28,40,47,41,46,215,71,58,
9122,46,215,71,58,75,402,93,315,
9123,75,402,93,315,59,40,101,421,
9124,59,40,101,421,29,96,41,28,
9125,29,96,41,28,70,47,35,44,
9126,70,47,35,44,37,58,67,47,
9127,37,58,67,47,117,40,32,49,
9128,117,40,32,49,43,470,165,51,
9129,43,470,165,51,49,49,77,81,
9130,49,49,77,81,122,85,80,77,
9131,122,85,80,77,84,67,81,87,
9132,48,80,73,53,47,44,249,50,
9133,47,44,249,50,46,29,38,175,
9134,46,29,38,175,33,42,42,29,
9135,33,42,42,29,45,47,28,36,
9136,45,47,28,36,39,34,74,31,
9137,39,34,74,31,56,70,54,56,
9138,56,70,54,56,182,59,54,53,
9139,182,59,54,53,31,41,50,32,
9140,31,41,50,32,39,54,43,40,
9141,39,54,43,40,67,87,132,82,
9142,67,87,132,82,74,117,89,78,
9143,74,117,89,78,76,87,67,74,
9144,113,216,73,48,97,81,68,74,
9145,97,81,68,74,73,70,69,55,
9146,73,70,69,55,66,69,269,135,
9147,66,69,269,135,68,58,75,60,
9148,68,58,75,60,55,65,50,63,
9149,55,65,50,63,58,48,65,60,
9150,58,48,65,60,47,63,59,47,
9151,47,63,59,47,63,61,50,65,
9152,63,61,50,65,62,41,207,150,
9153,62,41,207,150,91,63,55,35,
9154,91,63,55,35,47,53,53,70,
9155,47,53,53,70,84,62,83,74,
9156,75,39,46,235,104,501,341,411,
9157,104,501,341,411,339,99,193,213,
9158,339,99,193,213,191,140,48,34,
9159,191,140,48,34,56,53,73,78,
9160,56,53,73,78,51,49,106,43,
9161,51,49,106,43,29,47,47,30,
9162,29,47,47,30,42,36,33,160,
9163,42,36,33,160,50,50,68,66,
9164,50,50,68,66,46,57,56,118,
9165,46,57,56,118,100,122,355,549,
9166,100,122,355,549,143,89,121,140,
9167,143,89,121,140,80,78,65,78,
9168,192,178,110,76,31,40,77,127,
9169,31,40,77,127,113,80,57,236,
9170,113,80,57,236,551,481,73,126,
9171,551,481,73,126,199,214,249,264,
9172,199,214,249,264,215,97,50,31,
9173,215,97,50,31,44,53,39,35,
9174,44,53,39,35,114,51,52,49,
9175,114,51,52,49,47,41,36,51,
9176,47,41,36,51,36,69,59,44,
9177,36,69,59,44,55,74,88,72,
9178,55,74,88,72,61,160,121,88,
9179,61,160,121,88,54,69,65,69,
9180,35,48,88,215,338,288,405,256,
9181,338,288,405,256,29,46,40,28,
9182,29,46,40,28,56,59,49,48,
9183,56,59,49,48,30,41,49,29,
9184,30,41,49,29,40,39,34,48,
9185,40,39,34,48,40,36,51,39,
9186,40,36,51,39,32,49,30,42,
9187,32,49,30,42,48,33,40,49,
9188,48,33,40,49,586,417,66,48,
9189,586,417,66,48,55,53,49,108,
9190,55,53,49,108,78,53,68,86,
9191,78,53,68,86,77,82,66,67,
9192,212,205,143,80,136,68,99,265,
9193,136,68,99,265,78,74,68,58,
9194,78,74,68,58,122,187,176,204,
9195,122,187,176,204,39,40,50,37,
9196,39,40,50,37,32,50,41,29,
9197,32,50,41,29,44,45,29,44,
9198,44,45,29,44,42,29,45,43,
9199,42,29,45,43,29,39,48,31,
9200,29,39,48,31,137,54,52,35,
9201,137,54,52,35,246,95,77,58,
9202,246,95,77,58,38,51,48,52,
9203,38,51,48,52,73,71,74,84,
9204,40,50,36,28,46,43,28,38,
9205,46,43,28,38,42,38,45,336,
9206,42,38,45,336,174,72,70,56,
9207,174,72,70,56,68,121,197,205,
9208,68,121,197,205,206,80,35,40,
9209,206,80,35,40,51,32,42,55,
9210,51,32,42,55,28,33,49,40,
9211,28,33,49,40,30,47,54,31,
9212,30,47,54,31,36,50,66,61,
9213,36,50,66,61,67,93,127,125,
9214,67,93,127,125,77,75,71,123,
9215,77,75,71,123,104,70,81,84,
9216,28,44,46,47,72,70,52,48,
9217,72,70,52,48,48,46,32,36,
9218,48,46,32,36,46,36,31,45,
9219,46,36,31,45,29,34,46,33,
9220,29,34,46,33,28,149,88,58,
9221,28,149,88,58,71,76,57,56,
9222,71,76,57,56,47,33,32,49,
9223,47,33,32,49,38,29,45,42,
9224,38,29,45,42,28,40,49,41,
9225,28,40,49,41,45,59,41,30,
9226,45,59,41,30,49,42,29,43,
9227,49,42,29,43,48,29,37,49,
9228,42,168,53,275,315,171,371,87,
9229,315,171,371,87,79,82,499,71,
9230,79,82,499,71,58,76,76,34,
9231,58,76,76,34,33,46,32,26,
9232,33,46,32,26,48,39,27,43,
9233,48,39,27,43,47,28,37,46,
9234,47,28,37,46,41,62,76,71,
9235,41,62,76,71,49,46,27,36,
9236,49,46,27,36,44,27,43,263,
9237,44,27,43,263,261,134,57,39,
9238,261,134,57,39,43,475,623,179,
9239,43,475,623,179,63,75,59,59,
9240,33,45,32,30,46,34,28,46,
9241,46,34,28,46,34,26,45,43,
9242,34,26,45,43,44,89,64,50,
9243,44,89,64,50,46,45,28,35,
9244,46,45,28,35,45,31,29,44,
9245,45,31,29,44,25,37,43,25,
9246,25,37,43,25,37,44,28,31,
9247,37,44,28,31,44,30,28,45,
9248,44,30,28,45,33,27,47,39,
9249,33,27,47,39,28,44,43,28,
9250,28,44,43,28,41,45,28,39,
9251,41,45,28,39,46,29,35,47,
9252,32,28,45,35,26,45,37,26,
9253,26,45,37,26,41,40,26,39,
9254,41,40,26,39,42,27,36,45,
9255,42,27,36,45,25,33,44,28,
9256,25,33,44,28,30,45,30,28,
9257,30,45,30,28,45,32,26,45,
9258,45,32,26,45,34,26,43,37,
9259,34,26,43,37,26,41,39,26,
9260,26,41,39,26,39,42,29,39,
9261,39,42,29,39,46,28,38,47,
9262,46,28,38,47,30,35,47,32,
9263,30,35,47,32,32,48,34,31,
9264,39,27,40,40,27,38,42,27,
9265,27,38,42,27,36,44,26,35,
9266,36,44,26,35,45,26,33,45,
9267,45,26,33,45,27,32,45,30,
9268,27,32,45,30,29,45,30,28,
9269,29,45,30,28,45,33,26,45,
9270,45,33,26,45,36,47,50,483,
9271,36,47,50,483,184,101,58,85,
9272,184,101,58,85,289,355,243,288,
9273,289,355,243,288,319,260,156,217,
9274,319,260,156,217,237,116,97,105,
9275,237,116,97,105,106,97,114,102,
9276,43,45,70,88,47,49,48,39,
9277,47,49,48,39,32,41,29,47,
9278,32,41,29,47,31,39,32,37,
9279,31,39,32,37,42,27,46,31,
9280,42,27,46,31,38,37,31,45,
9281,38,37,31,45,27,42,34,35,
9282,27,42,34,35,41,28,46,30,
9283,41,28,46,30,39,37,33,54,
9284,39,37,33,54,39,61,53,55,
9285,39,61,53,55,61,53,74,126,
9286,61,53,74,126,140,77,91,79,
9287,140,77,91,79,87,80,83,83,
9288,32,166,37,216,123,250,333,44,
9289,123,250,333,44,50,45,453,42,
9290,50,45,453,42,32,50,29,44,
9291,32,50,29,44,37,36,46,102,
9292,37,36,46,102,51,32,41,39,
9293,51,32,41,39,29,43,29,47,
9294,29,43,29,47,31,38,33,40,
9295,31,38,33,40,39,29,43,34,
9296,39,29,43,34,49,31,46,36,
9297,49,31,46,36,51,233,411,117,
9298,51,233,411,117,68,70,56,71,
9299,68,70,56,71,56,88,79,86,
9300,115,144,49,40,30,42,27,66,
9301,30,42,27,66,30,42,33,42,
9302,30,42,33,42,39,30,41,31,
9303,39,30,41,31,46,26,41,46,
9304,46,26,41,46,78,74,52,49,
9305,78,74,52,49,114,232,69,74,
9306,114,232,69,74,122,166,148,165,
9307,122,166,148,165,188,206,81,38,
9308,188,206,81,38,50,84,36,54,
9309,50,84,36,54,39,154,79,88,
9310,39,154,79,88,77,83,79,75,
9311,77,83,79,75,79,82,79,73,
9312,41,30,362,253,84,74,69,58,
9313,84,74,69,58,92,166,174,56,
9314,92,166,174,56,46,44,33,47,
9315,46,44,33,47,99,69,60,50,
9316,99,69,60,50,43,37,49,27,
9317,43,37,49,27,43,36,39,36,
9318,43,36,39,36,48,50,61,91,
9319,48,50,61,91,50,66,52,39,
9320,50,66,52,39,45,34,588,389,
9321,45,34,588,389,63,45,91,65,
9322,63,45,91,65,55,47,91,71,
9323,55,47,91,71,63,61,63,70,
9324,39,32,45,27,41,28,47,30,
9325,41,28,47,30,41,32,39,34,
9326,41,32,39,34,37,37,34,39,
9327,37,37,34,39,32,41,30,44,
9328,32,41,30,44,27,46,30,42,
9329,27,46,30,42,27,47,111,41,
9330,27,47,111,41,319,125,127,72,
9331,319,125,127,72,292,365,51,55,
9332,292,365,51,55,30,70,351,148,
9333,30,70,351,148,40,49,101,80,
9334,40,49,101,80,78,94,121,92,
9335,78,94,121,92,83,79,79,66,
9336,39,37,67,70,147,70,40,373,
9337,147,70,40,373,554,181,56,248,
9338,554,181,56,248,596,406,97,474,
